20
20,0020000000000
20,0040000000000
20,0060000000000
20,0080000000000
20,0100000000000
20,0120000000000
20,0140000000000
20,0160000000000
20,0180000000000
20,0200000000000
20,0220000000000
20,0240000000000
20,0260000000000
20,0280000000000
20,0300000000000
20,0320000000000
20,0340000000000
20,0360000000000
20,0380000000000
20,0400000000000
20,0420000000000
20,0440000000000
20,0460000000000
20,0480000000000
20,0500000000000
20,0520000000000
20,0540000000000
20,0560000000000
20,0580000000000
20,0600000000000
20,0620000000000
20,0640000000000
20,0660000000000
20,0680000000000
20,0700000000000
20,0720000000000
20,0740000000000
20,0760000000000
20,0780000000000
20,0800000000000
20,0820000000000
20,0840000000000
20,0860000000000
20,0880000000000
20,0900000000000
20,0920000000000
20,0940000000000
20,0960000000000
20,0980000000000
20,1000000000000
20,1020000000000
20,1040000000000
20,1060000000000
20,1080000000000
20,1100000000000
20,1120000000000
20,1140000000000
20,1160000000000
20,1180000000000
20,1200000000000
20,1220000000000
20,1240000000000
20,1260000000000
20,1280000000000
20,1300000000000
20,1320000000000
20,1340000000000
20,1360000000000
20,1380000000000
20,1400000000000
20,1420000000000
20,1440000000000
20,1460000000000
20,1480000000000
20,1500000000000
20,1520000000000
20,1540000000000
20,1560000000000
20,1580000000000
20,1600000000000
20,1620000000000
20,1640000000000
20,1660000000000
20,1680000000000
20,1700000000000
20,1720000000000
20,1740000000000
20,1760000000000
20,1780000000000
20,1800000000000
20,1820000000000
20,1840000000000
20,1860000000000
20,1880000000000
20,1900000000000
20,1920000000000
20,1940000000000
20,1960000000000
20,1980000000000
20,2000000000000
20,2020000000000
20,2040000000000
20,2060000000000
20,2080000000000
20,2100000000000
20,2120000000000
20,2140000000000
20,2160000000000
20,2180000000000
20,2200000000000
20,2220000000000
20,2240000000000
20,2260000000000
20,2280000000000
20,2300000000000
20,2320000000000
20,2340000000000
20,2360000000000
20,2380000000000
20,2400000000000
20,2420000000000
20,2440000000000
20,2460000000000
20,2480000000000
20,2500000000000
20,2520000000000
20,2540000000000
20,2560000000000
20,2580000000000
20,2600000000000
20,2620000000000
20,2640000000000
20,2660000000000
20,2680000000000
20,2700000000000
20,2720000000000
20,2740000000000
20,2760000000000
20,2780000000000
20,2800000000000
20,2820000000000
20,2840000000000
20,2860000000000
20,2880000000000
20,2900000000000
20,2920000000000
20,2940000000000
20,2960000000000
20,2980000000000
20,3000000000000
20,3020000000000
20,3040000000000
20,3060000000000
20,3080000000000
20,3100000000000
20,3120000000000
20,3140000000000
20,3160000000000
20,3180000000000
20,3200000000000
20,3220000000000
20,3240000000000
20,3260000000000
20,3280000000000
20,3300000000000
20,3320000000000
20,3340000000000
20,3360000000000
20,3380000000000
20,3400000000000
20,3420000000000
20,3440000000000
20,3460000000000
20,3480000000000
20,3500000000000
20,3520000000000
20,3540000000000
20,3560000000000
20,3580000000000
20,3600000000000
20,3620000000000
20,3640000000000
20,3660000000000
20,3680000000000
20,3700000000000
20,3720000000000
20,3740000000000
20,3760000000000
20,3780000000000
20,3800000000000
20,3820000000000
20,3840000000000
20,3860000000000
20,3880000000000
20,3900000000000
20,3920000000000
20,3940000000000
20,3960000000000
20,3980000000000
20,4000000000000
20,4020000000000
20,4040000000000
20,4060000000000
20,4080000000000
20,4100000000000
20,4120000000000
20,4140000000000
20,4160000000000
20,4180000000000
20,4200000000000
20,4220000000000
20,4240000000000
20,4260000000000
20,4280000000000
20,4300000000000
20,4320000000000
20,4340000000000
20,4360000000000
20,4380000000000
20,4400000000000
20,4420000000000
20,4440000000000
20,4460000000000
20,4480000000000
20,4500000000000
20,4520000000000
20,4540000000000
20,4560000000000
20,4580000000000
20,4600000000000
20,4620000000000
20,4640000000000
20,4660000000000
20,4680000000000
20,4700000000000
20,4720000000000
20,4740000000000
20,4760000000000
20,4780000000000
20,4800000000000
20,4820000000000
20,4840000000000
20,4860000000000
20,4880000000000
20,4900000000000
20,4920000000000
20,4940000000000
20,4960000000000
20,4980000000000
20,5000000000000
20,5020000000000
20,5040000000000
20,5060000000000
20,5080000000000
20,5100000000000
20,5120000000000
20,5140000000000
20,5160000000000
20,5180000000000
20,5200000000000
20,5220000000000
20,5240000000000
20,5260000000000
20,5280000000000
20,5300000000000
20,5320000000000
20,5340000000000
20,5360000000000
20,5380000000000
20,5400000000000
20,5420000000000
20,5440000000000
20,5460000000000
20,5480000000000
20,5500000000000
20,5520000000000
20,5540000000000
20,5560000000000
20,5580000000000
20,5600000000000
20,5620000000000
20,5640000000000
20,5660000000000
20,5680000000000
20,5700000000000
20,5720000000000
20,5740000000000
20,5760000000000
20,5780000000000
20,5800000000000
20,5820000000000
20,5840000000000
20,5860000000000
20,5880000000000
20,5900000000000
20,5920000000000
20,5940000000000
20,5960000000000
20,5980000000000
20,6000000000000
20,6020000000000
20,6040000000000
20,6060000000000
20,6080000000000
20,6100000000000
20,6120000000000
20,6140000000000
20,6160000000000
20,6180000000000
20,6200000000000
20,6220000000000
20,6240000000000
20,6260000000000
20,6280000000000
20,6300000000000
20,6320000000000
20,6340000000000
20,6360000000000
20,6380000000000
20,6400000000000
20,6420000000000
20,6440000000000
20,6460000000000
20,6480000000000
20,6500000000000
20,6520000000000
20,6540000000000
20,6560000000000
20,6580000000000
20,6600000000000
20,6620000000000
20,6640000000000
20,6660000000000
20,6680000000000
20,6700000000000
20,6720000000000
20,6740000000000
20,6760000000000
20,6780000000000
20,6800000000000
20,6820000000000
20,6840000000000
20,6860000000000
20,6880000000000
20,6900000000000
20,6920000000000
20,6940000000000
20,6960000000000
20,6980000000000
20,7000000000000
20,7020000000000
20,7040000000000
20,7060000000000
20,7080000000000
20,7100000000000
20,7120000000000
20,7140000000000
20,7160000000000
20,7180000000000
20,7200000000000
20,7220000000000
20,7240000000000
20,7260000000000
20,7280000000000
20,7300000000000
20,7320000000000
20,7340000000000
20,7360000000000
20,7380000000000
20,7400000000000
20,7420000000000
20,7440000000000
20,7460000000000
20,7480000000000
20,7500000000000
20,7520000000000
20,7540000000000
20,7560000000000
20,7580000000000
20,7600000000000
20,7620000000000
20,7640000000000
20,7660000000000
20,7680000000000
20,7700000000000
20,7720000000000
20,7740000000000
20,7760000000000
20,7780000000000
20,7800000000000
20,7820000000000
20,7840000000000
20,7860000000000
20,7880000000000
20,7900000000000
20,7920000000000
20,7940000000000
20,7960000000000
20,7980000000000
20,8000000000000
20,8020000000000
20,8040000000000
20,8060000000000
20,8080000000000
20,8100000000000
20,8120000000000
20,8140000000000
20,8160000000000
20,8180000000000
20,8200000000000
20,8220000000000
20,8240000000000
20,8260000000000
20,8280000000000
20,8300000000000
20,8320000000000
20,8340000000000
20,8360000000000
20,8380000000000
20,8400000000000
20,8420000000000
20,8440000000000
20,8460000000000
20,8480000000000
20,8500000000000
20,8520000000000
20,8540000000000
20,8560000000000
20,8580000000000
20,8600000000000
20,8620000000000
20,8640000000000
20,8660000000000
20,8680000000000
20,8700000000000
20,8720000000000
20,8740000000000
20,8760000000000
20,8780000000000
20,8800000000000
20,8820000000000
20,8840000000000
20,8860000000000
20,8880000000000
20,8900000000000
20,8920000000000
20,8940000000000
20,8960000000000
20,8980000000000
20,9000000000000
20,9020000000000
20,9040000000000
20,9060000000000
20,9080000000000
20,9100000000000
20,9120000000000
20,9140000000000
20,9160000000000
20,9180000000000
20,9200000000000
20,9220000000000
20,9240000000000
20,9260000000000
20,9280000000000
20,9300000000000
20,9320000000000
20,9340000000000
20,9360000000000
20,9380000000000
20,9400000000000
20,9420000000000
20,9440000000000
20,9460000000000
20,9480000000000
20,9500000000000
20,9520000000000
20,9540000000000
20,9560000000000
20,9580000000000
20,9600000000000
20,9620000000000
20,9640000000000
20,9660000000000
20,9680000000000
20,9700000000000
20,9720000000000
20,9740000000000
20,9760000000000
20,9780000000000
20,9800000000000
20,9820000000000
20,9840000000000
20,9860000000000
20,9880000000000
20,9900000000000
20,9920000000000
20,9940000000000
20,9960000000000
20,9980000000000
21
21,0020000000000
21,0040000000000
21,0060000000000
21,0080000000000
21,0100000000000
21,0120000000000
21,0140000000000
21,0160000000000
21,0180000000000
21,0200000000000
21,0220000000000
21,0240000000000
21,0260000000000
21,0280000000000
21,0300000000000
21,0320000000000
21,0340000000000
21,0360000000000
21,0380000000000
21,0400000000000
21,0420000000000
21,0440000000000
21,0460000000000
21,0480000000000
21,0500000000000
21,0520000000000
21,0540000000000
21,0560000000000
21,0580000000000
21,0600000000000
21,0620000000000
21,0640000000000
21,0660000000000
21,0680000000000
21,0700000000000
21,0720000000000
21,0740000000000
21,0760000000000
21,0780000000000
21,0800000000000
21,0820000000000
21,0840000000000
21,0860000000000
21,0880000000000
21,0900000000000
21,0920000000000
21,0940000000000
21,0960000000000
21,0980000000000
21,1000000000000
21,1020000000000
21,1040000000000
21,1060000000000
21,1080000000000
21,1100000000000
21,1120000000000
21,1140000000000
21,1160000000000
21,1180000000000
21,1200000000000
21,1220000000000
21,1240000000000
21,1260000000000
21,1280000000000
21,1300000000000
21,1320000000000
21,1340000000000
21,1360000000000
21,1380000000000
21,1400000000000
21,1420000000000
21,1440000000000
21,1460000000000
21,1480000000000
21,1500000000000
21,1520000000000
21,1540000000000
21,1560000000000
21,1580000000000
21,1600000000000
21,1620000000000
21,1640000000000
21,1660000000000
